Frequency_1,Frequency_2,Frequency_3,Frequency_4,Frequency_5,Frequency_6,Frequency_7,Frequency_8,Frequency_9,Frequency_10,Mean Frequency,Max Amplitude Frequency,Spectral Std Dev,Spectral Energy,Spectral Skewness,mean,absolute_mean,absolute_max,std,variance,peak_to_peak,peak,skewness,kurtosis,rms,crest_factor,impulse_factor,margin,power,shape_factor,clearance_factor,BPFO_data,BPFI_data,Hz,rpm,fault_type
140.0,280.0,30.0,278.0,138.0,560.0,558.0,418.0,420.0,279.0,4170.120415411256,2794.0,2404.282134986992,20656879842.71398,5.982975628311922,0.0014072702268923393,5.0427819990260385,51.21585390816001,7.939985144196903,63.04336409006753,93.17476457509001,41.95891066693,-0.3762618568008039,5.797214988190504,7.939830183503108,5.284610589545057,10.156269677739752,41.95750339670311,63.040903342867004,1.574494036235674,0.8124225890229889,7605.53798196809,7082.737315256974,25600,1800,3
139.0,140.0,279.0,30.0,558.0,418.0,1.0,2.0,697.0,3.0,4244.93227845203,2790.0,2451.072195354788,18955391863.16742,8.637994908888247,-0.0029976112334822447,4.741838322366718,51.21585390816001,7.604145220589839,57.823024535819286,94.8745682027,43.65871429454,-0.45560807093932587,6.68592466087599,7.603997285728235,5.741547853585116,10.800843560308792,43.66171190577348,57.82077472136237,1.6035969108986774,0.885769070977838,9282.649620702667,10885.530227356578,25600,1800,3
139.0,279.0,140.0,418.0,30.0,557.0,558.0,138.0,697.0,836.0,4245.842405061123,2788.0,2450.317458152448,18634998921.4016,8.474120722595295,0.006255439557466966,4.7243925938067015,51.21585390816001,7.54146122962247,56.87363747789887,92.21632354088001,41.00046963272,-0.40987475138443263,6.084465028459604,7.541316522675143,5.436778778538238,10.840727753087215,40.994214193162534,56.871454895173116,1.596251025488695,0.9005546631884545,8137.824058003942,8703.914454355625,25600,1800,3
139.0,279.0,557.0,140.0,418.0,278.0,30.0,696.0,836.0,138.0,4206.923272171198,2787.0,2429.077496515262,18543723751.615685,9.226513119561341,0.000313134560917904,4.703196194417117,51.21585390816001,7.52293534753422,56.594556243179824,95.89302285024002,44.67716894208,-0.3779646175656785,5.999333974646987,7.522788414545487,5.938910744278764,10.889584825093047,44.67685580751908,56.592345530019806,1.5995055497526,0.9049961338144608,9896.593846372301,9506.00564371362,25600,1800,3
139.0,140.0,279.0,557.0,418.0,30.0,278.0,141.0,836.0,1.0,4226.713664295993,2788.0,2408.9521508823595,18998817641.446724,8.912794857785162,0.0007829282324601372,4.739476775443157,51.21585390816001,7.613475145317415,57.96500378836603,94.40113290267001,43.18527899451,-0.3920875764261455,6.266125494169954,7.6133264776266865,5.672327217467785,10.806225314474963,43.18449606627754,57.96274005493157,1.6063643390076146,0.8835995996673465,6894.460253640184,7483.267713652349,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,1.0,2.0,3.0,4.0,4281.287602946814,2787.0,2444.209641428168,19855093930.466522,12.408968418601937,0.0007512700094006852,4.802726705755091,51.21585390816001,7.78425381822653,60.59460750657431,91.75229112665001,40.53643721849,-0.4265173061205302,6.307378230094605,7.784101810848936,5.207593400434865,10.663911783026968,40.5356859484806,60.592241001661684,1.6207671782617308,0.8452543273115688,6481.776343255523,8562.29432458039,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,558.0,836.0,138.0,4322.360829941563,2787.0,2467.6984883470795,18458380452.174767,11.353191087128693,0.0025390119883623645,4.547850802717947,51.21585390816001,7.505615591329964,56.33426540481545,95.36143619673001,44.145582288570004,-0.4831669413776331,7.292439020318341,7.505469419576125,5.881788309393065,11.261551033633669,44.14304327658164,56.33207120819237,1.6503332552357712,0.9091775397158074,7986.412029156264,8291.538968552439,25600,1800,3
139.0,279.0,30.0,140.0,418.0,557.0,697.0,558.0,138.0,836.0,4306.177864756103,2788.0,2446.8786480034773,19336417346.55401,9.825820017870205,0.005013876701034317,4.697420445863301,51.21585390816001,7.682082767564568,59.01439564771248,93.19007784625,41.97422393809,-0.45455056576177616,6.965634004878684,7.681934355798029,5.464017523972912,10.902974195818969,41.969210061388964,59.012115446790084,1.6353516667989527,0.8678871028499259,6864.774364235711,5477.473087741387,25600,1800,3
139.0,279.0,30.0,140.0,557.0,418.0,278.0,697.0,836.0,109.0,4364.156030606605,2786.0,2490.421762331367,19386645266.75201,13.573973329590713,0.0011734287049759036,4.784383192530886,51.21585390816001,7.692007352377104,59.16697710902342,98.49427625488,47.27842234672,-0.43621396854244976,6.4417492900949505,7.691857200028498,6.146554871890346,10.704797639979038,47.277248918015026,59.16466718563025,1.607700907409883,0.8656493198460714,7950.262019092636,5719.817506767047,25600,1800,3
139.0,140.0,279.0,558.0,30.0,418.0,697.0,138.0,141.0,557.0,4183.754555396073,2789.0,2442.2975613603817,18788154949.61071,7.994193612341527,-0.00016403497809884125,4.748725024142927,51.21585390816001,7.572408883056097,57.34137629218689,95.24976166343001,44.03390775527,-0.4518603403214004,6.285146064358219,7.572260978999853,5.815159815197761,10.785179947833196,44.0340717902481,57.33913633408381,1.5945882190486553,0.8932093711658511,12767.32450389368,12938.140000421086,25600,1800,3
139.0,279.0,140.0,418.0,30.0,557.0,697.0,558.0,836.0,138.0,4294.267639864547,2787.0,2472.786539788678,18845518080.58293,12.777385463576032,0.0010702455091147302,4.760893026489877,51.21585390816001,7.583736906283584,57.51306546372771,94.33635068297001,43.12049677481,-0.4126185134548333,6.019871968688646,7.583588854709389,5.6860277634951535,10.7576149313148,43.11942652930089,57.510819917272464,1.5928920924107879,0.8905429270845456,9176.813488290918,11111.232676843443,25600,1800,3
139.0,140.0,279.0,30.0,138.0,280.0,278.0,419.0,141.0,559.0,4150.154714483912,2776.0,2380.5830865096264,20696061187.80259,6.661701658355398,0.00248684902545521,5.0295326788662935,51.21585390816001,7.947564395954102,63.163779827837295,93.10055504651001,41.88470113835,-0.3686255710146951,5.711997466925233,7.947409551591106,5.270233132752609,10.18302438382895,41.88221428932455,63.16131858072154,1.5801487054623393,0.81087372871586,7717.660780549735,7171.520422488711,25600,1800,3
139.0,279.0,140.0,418.0,557.0,30.0,278.0,836.0,138.0,697.0,4303.230704581561,2647.0,2467.971584515007,18753073101.473156,13.039864929873412,-0.0003180261277117403,4.735688802581365,51.21585390816001,7.565336446371024,57.23431554678976,94.86533627846,43.6494823703,-0.3728257957747011,6.135566525343364,7.565188685362949,5.76978105711396,10.814868975394432,43.649800396427715,57.23207984514358,1.597484336647978,0.8948801799050103,7895.507411452709,8893.24824472829,25600,1800,3
139.0,279.0,140.0,418.0,30.0,557.0,278.0,697.0,836.0,138.0,4253.334105361496,2786.0,2435.3770391978474,19852003022.47895,10.568091311026695,0.0013318960835660733,4.850391203990227,51.21585390816001,7.783815857377732,60.58778930156504,92.91260723437,41.69675332621,-0.3888567029965508,6.20609355792403,7.783663936253902,5.3569570407580684,10.559118172989168,41.69542143012644,60.58542427253958,1.6047497220122342,0.8453494305456841,6402.6192071807955,8593.670968134395,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,138.0,697.0,558.0,278.0,4282.528663024914,2788.0,2439.513682239771,20776324756.226906,10.449292601664364,-9.149893615268472e-05,4.928672068251135,51.21585390816001,7.962665521145312,63.40404220163635,94.93897797043002,43.72312406227,-0.411487875063038,6.452661222330894,7.9625099932658845,5.491123288918677,10.391410343178539,43.72321556120615,63.40156539285908,1.6155487488319062,0.8078010943548163,7006.9963230360845,8037.678704933891,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,697.0,558.0,1.0,138.0,4330.562099036534,2787.0,2466.1158358629064,20084111211.441513,10.634537353965626,0.0031876403931508125,4.829105184323302,51.21585390816001,7.829142077615959,61.295465671496736,93.00833349643,41.79247958827,-0.4487530746082509,6.626336847246545,7.828989806155527,5.338170137277577,10.6056612878141,41.78929194787685,61.29308138488716,1.6212092110916811,0.8355894784690681,7841.261911619047,7087.665369041287,25600,1800,3
139.0,279.0,30.0,140.0,418.0,557.0,697.0,278.0,109.0,836.0,4283.692954076292,2787.0,2450.4743548274287,19781788375.850636,9.880656365030521,0.0006968332738691908,4.784296215062109,51.21585390816001,7.77006027159255,60.373836624180896,100.10118059194001,48.88532668378,-0.39671445043915876,6.7396504802500665,7.769908536439646,6.2916218967720825,10.704992250881174,48.88462985050613,60.37147866463768,1.6240442036130862,0.8483451961258565,8004.58033389409,7174.533139993894,25600,1800,3
139.0,279.0,30.0,140.0,418.0,557.0,278.0,138.0,697.0,836.0,4306.6701655181305,2647.0,2456.1359439517646,20048244997.91466,9.81183966220742,0.0047563736805706185,4.880632075637184,51.21585390816001,7.822217037791008,61.18707938630793,95.81411187876,44.5982579706,-0.42518564795021724,6.43541153705015,7.822065698761566,5.70159593234573,10.49369284847672,44.59350159691943,61.18471179574227,1.6026747309651215,0.8370694640049612,8665.671273663469,7764.690388113673,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,278.0,697.0,836.0,138.0,4279.26822136137,2787.0,2509.9022500733245,19911491030.68524,13.525482991628628,-0.0017813372699759013,4.916990705059496,51.21585390816001,7.795397059668857,60.768215317893855,95.88602563782001,44.67017172966,-0.4205222442685054,5.883093067711124,7.795245001917316,5.7304384555806696,10.416097361229461,44.67195306692997,60.76584463991689,1.5853690741973838,0.8428394966226879,13744.21503944893,13476.169512955072,25600,1800,3
139.0,279.0,557.0,140.0,30.0,418.0,278.0,696.0,138.0,109.0,4227.325628072197,2784.0,2392.6256887182867,20254420780.81522,9.03684813315547,0.0024937552550090922,4.987045555275665,51.21585390816001,7.862308727225662,61.81589852220881,94.72518443388,43.50933052572,-0.3939304681068434,5.705977777602687,7.8621555545003226,5.5340205652399135,10.269778637570314,43.50683677046499,61.81348996316027,1.5765156879674287,0.8285546397507039,6512.941814916141,7911.99229164934,25600,1800,3
139.0,140.0,279.0,418.0,557.0,30.0,278.0,138.0,558.0,697.0,4236.7111349513725,2788.0,2457.4698169086428,20085225222.706005,10.243548979299677,-0.004041932364668638,4.955399843234516,51.21585390816001,7.828897152850136,61.29163062990496,93.51107649246,42.2952225843,-0.376590354663347,5.775471580918866,7.828745280648335,5.402554441111837,10.335362539530234,42.29926451666467,61.28925266927358,1.5798412899691083,0.8356416774165739,8599.85729962574,11611.308719726641,25600,1800,3
139.0,140.0,279.0,1.0,2.0,30.0,418.0,3.0,4.0,5.0,4277.401255976143,2788.0,2459.193058305463,20811561277.27287,11.604072149685416,0.007606704966431376,5.011388077799014,51.21585390816001,7.969735959659297,63.51669126668649,91.771554831,40.55570092284,-0.37699780525154164,5.821133660941657,7.9695839233282175,5.088810320966334,10.219893792510648,40.54809421787357,63.51426791097158,1.5902947047015434,0.8063676964670308,7616.782391297916,10053.289130765932,25600,1800,3
139.0,278.0,30.0,417.0,557.0,556.0,558.0,109.0,696.0,280.0,4216.1553537677355,2787.0,2411.5136072367486,20388324959.454792,8.495928798137566,-0.0007839391446229284,5.0189020573134835,51.21585390816001,7.888285244767405,62.22504410281516,90.10670063087001,38.89084672271,-0.3561008751181347,5.609933910863795,7.888131208127718,4.930299166758017,10.204593220449258,38.89163066185463,62.222613956638455,1.5716846270457159,0.8231067557504285,5754.6076687523855,7024.723886256511,25600,1800,3
139.0,279.0,140.0,30.0,557.0,418.0,278.0,138.0,836.0,109.0,4296.0866292679375,2786.0,2433.6214505883277,19797243124.239883,11.01226745124718,0.003144110753846951,4.815330874084651,51.21585390816001,7.773083310141017,60.420824146392825,92.63013599686,41.4142820887,-0.40991817406938696,6.369638913130494,7.772932120582546,5.32801283302551,10.635998905868677,41.411137977946154,60.41847375118387,1.6142051966595352,0.8476853307992815,8523.841436349681,8449.725529797586,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,109.0,836.0,278.0,4350.653540615379,2787.0,2465.391409111767,19531644960.865875,14.798430167663577,0.003269583742982859,4.698680371542165,51.21585390816001,7.720662967446187,59.608636656894966,96.81532993759001,45.59947602943,-0.4575509690749838,6.855339781788581,7.720512858207311,5.906275511341887,10.900050622373008,45.59620644568702,59.60631879374442,1.643123653391504,0.8592353117021382,7694.029992261355,6821.743559344452,25600,1800,3
139.0,140.0,279.0,30.0,418.0,557.0,697.0,558.0,109.0,141.0,4320.666655273812,2787.0,2482.4830698068504,19244726100.823486,11.954122737446864,-0.0018761211263882333,4.707863352642039,51.21585390816001,7.663779481034373,58.733515933923485,93.66576006964002,42.44990616148,-0.45467149297740617,6.840712380459593,7.6636300201774,5.539138247764388,10.878789393795346,42.45178228260639,58.73122508616425,1.6278361214279071,0.8720378952256064,9250.743830251113,7388.0797782665895,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,278.0,836.0,109.0,4314.2911248099745,2787.0,2459.5298470396074,19765528630.138134,11.026336050724094,0.002232007127531057,4.84225702911941,51.21585390816001,7.766857892255006,60.324081518483865,92.92469665897,41.70884275081,-0.4295718636146743,6.4908744419183275,7.766706509123065,5.3702097152528205,10.576855710088955,41.70661074368247,60.32172999885458,1.6039434632274119,0.8490448451848533,7091.265317397748,7056.9033874806155,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,697.0,141.0,278.0,558.0,4271.849616385574,2787.0,2440.631533567345,20218330822.328575,9.689053731281701,0.0018635071284334754,4.942619410993626,51.21585390816001,7.854984936889002,61.70078835875312,96.46300869128001,45.24715478312,-0.39379242875356296,5.97103963940965,7.854831732775366,5.7604231793177725,10.36208731634143,45.24529127599157,61.698381550214854,1.5892042416424472,0.8301004438256883,7022.504473166452,7798.617270482639,25600,1800,3
139.0,140.0,279.0,418.0,30.0,557.0,697.0,558.0,836.0,138.0,4310.428981565302,2787.0,2472.371040305437,20008972649.132336,14.141589612993616,-0.0012427744390067059,4.913165376828871,51.21585390816001,7.814551078082022,61.0672085519529,94.42100107825001,43.20514717009,-0.3777464742451122,5.899634187188164,7.814398541501588,5.528915237766699,10.424207202489185,43.20638994452901,61.06482456542215,1.5905018337781407,0.8387128641185173,8520.66631540769,9745.12985811738,25600,1800,3
139.0,279.0,140.0,418.0,30.0,557.0,697.0,558.0,138.0,836.0,4296.341344644885,2787.0,2438.5428567686113,20246363117.26803,14.015030442357997,0.004771577164743432,4.939013507770173,51.21585390816001,7.860775724586032,61.791794992241066,94.38942203581001,43.17356812765,-0.361654802421116,5.765529917267237,7.8606236345411755,5.492384591209351,10.369652528300644,43.168796550485254,61.78940392390732,1.5915371808914183,0.8288776174509067,6176.796793851707,7669.8073779478445,25600,1800,3
139.0,279.0,140.0,30.0,557.0,418.0,278.0,109.0,836.0,138.0,4293.385404187754,2786.0,2450.7893237839594,19988312838.5827,11.67333299403247,0.0005648015729296958,4.781862901027453,51.21585390816001,7.81041289785421,61.0025496349674,96.41858310876,45.202729200600004,-0.4064400103387231,6.8001011135803555,7.810260363700254,5.787608491349241,10.71043962744217,45.202164399027076,61.00016694878723,1.6333091360737477,0.8396018645515896,6321.690464360602,7568.199026705849,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,1.0,109.0,697.0,558.0,4312.30177202914,2648.0,2467.5415879177917,18756577102.52869,10.614038351378715,0.003535783055262643,4.54682708711889,51.21585390816001,7.565985644768838,57.244138776848125,95.65925123425001,44.44339732609,-0.4686196581678373,7.2979517210972435,7.56583869059391,5.874219520612227,11.264086565608343,44.43986154303474,57.24191509208777,1.6639820572961408,0.894726422513409,9693.730449963206,9081.73829340306,25600,1800,3
139.0,140.0,279.0,30.0,558.0,418.0,697.0,138.0,109.0,141.0,4291.349168052175,2787.0,2431.1396465752578,18729738842.86987,9.790574345211073,0.003539382976611509,4.564535558939519,51.21585390816001,7.560626377791585,57.163071224557896,94.6807710629,43.46491715474,-0.45684642386225527,7.421533831587984,7.56047953056502,5.748963009425901,11.220386662966213,43.46137777176339,57.16085073209267,1.6563524224842605,0.8959953053918619,6338.021658111664,5532.213184175532,25600,1800,3
139.0,279.0,140.0,30.0,278.0,557.0,418.0,141.0,1.0,696.0,4248.370399038552,2784.0,2434.2237350530368,20594353626.602207,9.078605884147498,0.005641466328745958,4.981932812970113,51.21585390816001,7.927398887705424,62.8436531247932,90.98562622237,39.76977231421,-0.34792199759410514,5.833749673758394,7.927246055525192,5.016845955789522,10.280318067482387,39.764130847881255,62.84123002483971,1.5911989087623104,0.8150040011615868,5951.317721198708,7932.597094878724,25600,1800,3
139.0,140.0,279.0,30.0,418.0,558.0,697.0,138.0,109.0,557.0,4329.581389720431,2789.0,2477.8149115875126,18625760459.585163,10.157352964714192,0.0029985857281510093,4.558205387777335,51.21585390816001,7.539500512812906,56.84406798270607,95.42256106020001,44.20670715204,-0.45370306561726115,7.496364016602001,7.539353846058439,5.863460988125818,11.235968884924207,44.20370856631185,56.84185641607617,1.654018019081577,0.9010235966479624,8332.489461916299,6705.67588229097,25600,1800,3
139.0,279.0,140.0,30.0,418.0,557.0,558.0,697.0,138.0,836.0,4281.07998071755,2648.0,2442.346138458029,18873032067.0239,9.98225955240215,-0.00027911558844376206,4.670816459425234,51.21585390816001,7.589494004735394,57.60041924791449,90.95776559386002,39.7419116857,-0.43132885804922855,6.654258710297354,7.589345770324905,5.2365398663340414,10.96507523964287,39.742190801288444,57.598169221548524,1.62484350139907,0.8891923927505533,7819.076548555873,7755.041565191554,25600,1800,3
